income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies
58480,113,6,35,1,5
37520,74,21,30,0,2
50165,62,15,63,0,2
42961,83,24,16,0,2
86687,80,4,82,0,3
0,93,2,88,0,3
23772,83,19,25,0,4
0,98,23,7,0,1
18241,65,17,44,0,1
0,65,32,88,0,1
86650,69,7,64,2,1
0,137,11,73,0,1
35973,159,5,97,0,2
26262,97,6,59,0,1
25187,121,8,79,0,1
88081,64,35,94,0,5
83460,66,20,18,0,1
19949,74,0,99,1,3
0,92,16,56,0,1
0,109,30,87,0,4
77739,98,31,61,0,1
23649,122,2,69,0,6
68980,98,25,87,0,7
60010,103,4,86,0,1
30968,74,10,89,1,8
0,116,2,97,0,1
99841,65,14,30,0,1
0,105,3,92,0,1
32967,105,16,70,1,4
0,125,6,61,0,2
31794,119,12,16,0,2
36710,94,17,56,0,1
36267,69,21,1,0,8
12430,73,22,13,0,4
93715,74,12,88,0,7
75648,108,28,10,0,1
24584,66,11,74,0,2
36088,72,16,31,0,9
21723,104,31,6,0,8
63833,73,17,69,0,3
0,61,7,1,0,4
45892,81,1,49,0,1
90263,74,17,36,0,8
0,63,8,87,0,1
40548,98,7,57,0,2
0,99,15,84,0,2
50450,63,24,80,0,1
0,85,4,45,0,1
75963,69,4,23,0,7
32714,87,35,48,0,1
42790,87,10,74,0,3
20694,94,29,89,1,1
25820,82,10,69,0,1
24744,65,1,0,0,1
0,73,35,52,3,5
27538,63,10,6,4,3
81280,68,6,47,0,1
0,67,29,49,1,1
0,73,14,66,0,1
26486,128,18,5,1,2
0,97,12,24,0,2
0,182,4,34,0,5
68331,63,23,38,0,3
0,71,1,66,1,1
21636,64,2,24,5,2
0,121,7,34,0,2
0,133,24,46,0,2
0,64,14,92,0,7
35601,69,34,15,0,2
0,198,33,55,1,3
28558,119,14,37,4,3
60101,66,34,74,0,3
22426,76,9,31,1,1
30720,139,17,24,4,5
34161,186,5,10,3,1
42987,77,14,48,0,1
0,61,21,13,0,3
80928,132,26,27,0,1
86640,67,2,25,0,5
26714,64,17,7,1,2
78618,66,7,56,0,1
0,78,22,3,0,2
0,126,12,4,0,2
62977,115,34,40,0,1
0,79,30,25,0,1
19724,72,20,49,0,4
27558,65,18,48,0,2
86054,239,12,11,0,1
42846,81,14,42,0,4
57107,110,27,84,3,7
0,119,9,8,0,3
54314,66,13,98,0,1
29950,61,0,76,0,4
24195,90,32,70,0,2
0,73,30,11,0,8
47481,116,20,39,0,1
63354,106,16,39,0,9
57591,66,5,74,0,2
0,71,14,62,0,2
34919,82,14,99,1,2
76879,101,20,44,0,5
61584,61,18,93,0,2
28792,185,34,20,3,1
0,105,27,42,0,4
26713,71,22,69,0,1
0,129,2,72,0,1
34244,87,14,34,2,2
25251,66,13,43,0,2
0,68,19,53,0,3
59848,73,5,98,1,3
39815,64,17,68,0,2
58840,86,25,44,0,1
97131,64,5,80,0,6
58089,118,31,83,0,1
0,71,7,87,0,1
0,126,2,96,2,1
21808,119,0,71,0,1
89771,114,5,83,0,2
36776,65,21,21,0,2
31213,65,0,29,0,1
0,115,33,0,0,3
0,61,11,39,0,2
0,107,13,17,0,5
32555,68,32,72,0,2
0,69,15,9,0,2
29735,69,3,92,0,1
80590,74,26,3,0,1
22565,132,0,20,0,1
54817,137,24,28,0,1
0,62,26,34,0,2
55393,74,15,6,1,3
0,83,12,97,0,2
75634,110,13,52,0,2
62464,109,23,45,0,4
72648,61,0,78,0,5
77167,66,15,99,0,3
56980,84,33,70,0,7
27444,66,21,88,0,3
57289,86,21,88,0,3
84091,105,18,48,0,9
0,67,33,21,2,1
59590,136,15,67,0,5
89672,72,7,92,0,1
96535,66,11,85,0,3
25575,117,10,41,0,2
38910,78,3,78,0,2
39426,114,33,12,0,1
28304,91,10,30,2,1
52210,80,6,74,0,9
0,102,20,46,0,3
94851,104,6,33,0,3
0,67,16,92,0,1
18608,71,13,24,0,1
41025,92,22,92,0,6
71449,102,17,7,0,2
92653,83,15,80,1,6
33190,106,18,95,0,2
24290,82,15,84,0,8
22571,63,29,51,0,9
26409,71,30,70,0,5
21616,93,4,41,0,7
36463,92,8,25,0,3
14290,271,20,40,0,1
34645,69,1,2,3,5
67001,131,7,36,0,1
96200,107,9,45,0,3
69241,93,2,63,0,3
55843,64,3,80,0,2
20305,76,14,63,1,2
0,68,10,81,0,1
44329,112,25,58,0,3
44279,61,32,7,0,3
0,87,4,4,3,1
34695,113,1,60,0,5
79297,64,34,64,0,6
0,62,29,72,0,1
84183,72,29,86,0,4
53375,79,20,92,0,2
32046,127,28,23,0,4
91393,67,19,54,0,6
76731,64,2,68,0,1
82081,249,1,62,0,2
51337,88,3,70,0,1
74015,72,12,61,0,6
0,117,10,37,0,1
0,77,19,17,0,1
68849,67,9,67,0,2
37376,99,34,52,0,3
0,64,12,25,0,1
62464,109,23,45,0,4
88304,95,2,17,0,2
0,112,11,9,0,2
65900,62,17,41,0,2
0,67,27,71,0,6
61374,113,5,27,0,3
0,110,1,53,1,2
31841,78,24,11,0,1
27861,65,22,67,0,1
0,83,22,0,3,5
0,84,18,25,1,4
94550,90,0,93,0,7
39604,68,2,21,0,8
42928,93,20,65,0,2
54737,66,3,86,0,1
0,68,14,46,0,2
80587,78,7,5,0,6
0,194,26,10,0,5
80028,86,34,37,0,2
11904,61,34,11,2,3
54872,121,9,50,0,3
0,99,2,30,0,2
0,74,24,63,0,2
46417,74,16,14,0,7
46239,67,17,1,3,4
0,73,18,61,0,1
25550,61,28,13,0,1
27514,197,12,97,0,8
84417,98,5,32,0,7
55906,86,26,3,0,2
21638,65,9,81,0,8
16121,65,5,85,2,2
36261,68,3,71,0,2
11432,119,11,9,0,2
62566,65,4,3,1,1
10312,78,10,63,0,1
67778,64,17,17,1,1
92895,77,5,2,0,7
55290,65,26,33,0,4
23377,116,15,19,0,3
38713,66,31,69,4,6
0,66,17,92,1,1
56342,69,12,89,0,1
29593,137,15,52,0,2
18495,113,10,15,0,2
82887,66,22,4,1,1
71366,94,23,56,0,2
49078,97,10,3,0,2
10787,71,33,25,0,8
0,73,12,42,0,2
10194,65,34,35,0,4
81763,72,22,12,1,1
59763,73,4,31,0,2
0,78,7,63,0,2
96832,85,19,23,0,3
21135,130,14,59,0,1
16143,62,3,73,1,1
74015,72,12,61,0,6
84178,74,34,80,0,2
0,70,32,14,0,1
0,63,10,19,0,2
63936,189,4,29,0,5
0,83,17,28,0,4
37940,129,11,36,0,1
30703,70,15,58,0,1
54898,69,25,32,0,9
89030,139,31,62,0,2
15630,115,8,60,1,3
35625,65,10,56,1,3
48329,67,9,70,0,1
11904,61,34,11,2,3
12261,125,26,80,0,1
0,86,15,94,0,9
87810,94,15,26,3,2
64744,139,5,34,0,5
0,117,13,11,0,8
60735,135,11,59,0,2
0,67,5,53,0,1
36261,118,14,78,0,2
0,135,32,33,0,1
0,122,15,47,0,9
23277,77,14,68,2,1
50320,73,24,6,0,5
49675,65,10,54,0,1
19508,61,22,59,0,2
20815,110,7,35,0,9
46621,61,20,31,0,2
22775,184,6,10,0,3
91814,63,30,99,0,3
20396,76,15,60,1,4
73836,182,8,35,3,1
55910,86,4,3,0,1
43054,68,5,41,0,4
64543,65,1,84,0,2
75988,67,0,40,0,2
0,64,26,99,0,2
29051,73,31,79,0,1
87382,72,26,65,0,5
30694,91,22,23,1,1
0,85,4,18,0,2
49259,144,35,36,0,2
47528,77,10,73,1,1
70624,106,6,52,0,3
0,64,27,62,0,2
31409,93,10,50,0,2
35504,128,4,86,0,3
44833,72,24,59,0,3
24423,67,5,62,0,6
0,127,20,31,0,2
0,69,22,98,3,8
0,61,5,51,0,7
96917,71,31,16,0,9
84450,68,18,12,0,1
0,111,4,8,0,2
0,115,19,39,0,2
10097,110,17,69,0,1
33255,138,0,20,0,1
94132,73,31,68,0,2
42602,85,7,75,3,3
17250,62,16,90,0,3
74212,73,16,26,0,1
85756,61,18,74,0,3
24910,63,7,63,1,1
41596,66,12,12,0,5
72202,63,12,13,0,1
33967,76,0,60,0,8
77951,93,28,46,3,1
77521,73,6,66,0,3
0,109,12,66,0,2
86305,62,1,99,0,5
0,92,4,83,2,3
57693,76,16,56,0,3
0,112,6,37,3,7
33137,74,16,8,0,4
0,68,24,31,0,2
44938,183,7,37,0,1
33617,117,6,12,0,2
38460,61,11,98,0,1
0,67,23,88,0,1
40171,123,13,23,0,1
0,64,10,72,0,2
36631,62,30,77,0,1
74335,187,3,4,0,1
79421,104,2,85,0,2
38466,68,18,5,0,8
54495,61,7,3,0,8
0,112,8,28,0,1
14290,271,20,40,0,1
0,73,9,94,0,2
45776,89,2,17,0,2
94263,98,33,78,0,3
12181,108,10,19,0,4
97268,85,23,88,0,2
28995,67,28,42,0,1
25030,113,16,97,4,1
12613,70,6,81,0,3
0,64,18,30,0,1
25927,103,6,20,0,1
0,134,29,43,0,6
28215,65,15,26,0,3
18375,103,8,50,0,1
43221,87,33,51,0,7
0,84,4,29,0,1
0,84,18,25,1,4
52082,79,2,47,0,1
50719,68,10,28,0,1
0,123,33,35,0,1
0,110,7,40,0,5
39248,87,27,22,0,1
0,82,11,35,0,1
68463,70,19,67,1,1
38096,99,3,28,0,1
42124,101,3,78,0,6
21073,106,25,54,1,3
24149,61,15,10,0,3
10312,78,10,63,0,1
0,77,15,31,0,1
74115,63,24,24,0,2
34624,95,28,66,0,1
36108,128,5,35,2,9
0,127,22,53,0,1
0,118,23,54,0,1
43184,102,6,81,0,2
0,67,9,37,0,1
35349,102,7,2,0,4
0,124,32,75,0,1
35095,73,25,56,0,2
13164,70,0,45,0,2
0,141,7,32,0,1
94880,79,18,73,3,3
95301,114,34,43,0,1
56202,107,19,33,0,8
35592,82,34,38,0,1
0,113,4,13,0,2
0,102,1,99,0,1
0,89,6,55,0,2
11097,73,26,50,0,4
74900,208,31,63,0,6
23576,89,8,72,0,2
23393,95,26,37,0,1
0,95,3,29,0,9
0,73,3,93,0,1
66346,87,15,7,1,4
58109,86,9,6,0,1
92766,71,17,15,0,2
26307,73,26,1,0,2
0,69,6,52,0,2
21171,72,2,40,0,3
82753,114,3,42,0,2
0,64,8,12,0,1
39754,85,2,35,0,1
0,67,29,88,0,2
0,76,17,34,1,2
0,70,18,46,0,2
91915,186,0,91,0,1
21514,62,0,59,0,2
43276,104,16,11,0,1
75531,102,2,13,0,4
23665,67,19,50,0,2
0,118,9,26,0,1
96337,127,19,12,0,3
60180,183,14,70,0,2
0,63,4,52,0,2
30376,66,26,16,0,6
88997,72,9,71,0,3
69236,63,31,83,1,1
27627,63,10,43,0,2
77524,68,12,95,3,6
75449,61,3,31,0,1
35666,131,12,76,0,1
17658,65,10,44,0,1
0,71,0,44,0,1
20567,72,24,76,4,1
30061,104,4,22,0,1
0,74,32,62,0,3
20354,116,23,0,0,1
36637,192,28,52,0,3
0,131,34,61,0,9
63860,62,26,81,0,1
0,199,4,29,3,1
58544,114,19,48,0,2
54586,76,1,91,0,2
57248,74,31,17,0,1
0,134,15,3,0,1
66037,69,2,83,0,2
29462,107,28,23,1,1
64541,86,16,43,0,2
27382,71,33,35,0,1
32311,79,10,23,0,3
23830,76,24,22,1,1
88178,70,32,78,0,2
72236,80,2,29,0,2
0,112,19,42,0,6
67890,63,23,26,0,3
38713,66,31,69,4,6
77803,63,30,18,0,2
51643,283,16,43,0,1
46402,113,7,2,0,1
92044,132,7,77,0,3
16040,96,29,93,0,2
0,135,12,84,4,2
17622,65,1,36,1,3
0,188,5,61,4,1
12430,73,22,13,0,4
58414,210,7,24,2,1
17257,70,1,88,0,2
70492,70,29,82,0,7
68229,96,11,41,0,5
33397,106,31,15,0,5
72503,106,29,99,0,2
90349,64,31,77,0,1
0,87,24,23,0,7
25480,117,26,49,3,1
72462,68,8,70,0,2
27677,72,10,82,1,3
25743,79,13,63,0,8
74935,112,15,62,0,1
0,71,13,50,0,1
15921,92,9,12,1,4
30095,136,0,94,0,2
20587,106,14,21,0,2
0,117,9,12,0,2
29628,106,29,45,0,9
28677,78,3,30,0,2
87094,113,20,17,1,5
0,64,25,89,0,4
43736,128,0,88,0,3
69379,103,14,79,0,1
80415,62,24,15,0,2
26050,97,4,51,0,1
57449,103,6,28,0,2
68211,99,9,21,0,2
28445,103,18,72,0,6
37313,62,34,39,0,6
0,110,27,48,1,2
29194,89,28,31,0,1
79090,107,2,74,0,3
22571,63,29,51,0,9
0,139,16,33,0,2
48744,86,3,59,0,1
0,71,24,32,0,1
29530,74,31,79,0,4
67798,69,1,78,0,9
16208,93,22,20,0,1
94757,112,0,25,0,1
37995,139,16,50,0,1
72302,66,6,27,0,1
37934,137,2,58,1,8
19382,94,31,18,0,2
33191,70,9,80,0,9
72389,70,3,76,0,1
91475,64,28,35,0,3
0,111,2,29,0,3
43682,107,12,73,0,1
39854,66,6,4,0,7
52162,99,1,63,0,4
0,134,32,27,0,1
74755,195,10,10,0,1
85339,95,6,43,0,2
57709,125,10,26,0,1
26802,66,7,43,1,5
0,73,33,44,0,3
18577,86,21,76,0,6
0,107,3,65,0,3
0,253,15,40,5,7
21546,119,20,66,1,1
49182,70,6,86,0,2
32238,91,15,80,0,4
0,68,24,2,0,2
98118,83,28,68,3,3
22971,101,24,8,0,2
49161,63,16,41,2,3
90252,95,1,77,0,7
25036,61,11,30,1,1
28314,121,21,37,0,1
56337,97,26,25,0,3
99074,77,4,40,1,9
31708,94,3,43,1,1
0,83,3,85,1,1
0,67,23,39,1,2
28215,65,15,26,0,3
0,119,3,24,0,2
21119,128,1,79,0,4
0,66,14,16,0,2
0,69,33,49,1,2
0,70,9,19,0,3
13662,85,29,37,0,3
0,112,12,93,0,3
0,109,18,2,0,2
79251,67,10,32,1,1
51294,116,19,45,0,2
0,105,2,38,2,7
0,62,34,71,0,1
0,107,27,27,0,9
29124,129,15,41,4,1
0,65,19,33,0,3
97266,79,29,84,0,1
48207,63,28,85,2,8
0,69,5,78,0,2
0,88,3,8,0,1
97316,67,13,18,0,7
63860,62,26,81,0,1
72633,67,28,91,0,8
28013,266,25,30,0,2
60479,96,1,44,0,3
0,68,24,42,0,2
14151,72,5,41,1,1
75891,61,1,5,0,2
0,183,5,81,0,1
53078,73,1,10,0,5
20031,86,4,83,0,2
92070,74,16,1,0,1
44509,61,8,68,0,1
0,73,22,93,0,2
91967,113,4,74,0,1
0,63,20,5,0,1
97379,119,10,62,0,2
14290,271,20,40,0,1
0,119,3,11,1,8
0,194,31,11,0,4
0,68,4,71,0,2
21927,71,32,40,0,2
69096,99,24,32,0,2
0,72,8,14,2,8
28513,100,4,22,1,2
81687,61,7,77,0,6
13792,87,2,3,2,3
32184,136,14,91,1,2
26432,88,19,89,3,2
59232,85,6,75,0,2
0,72,26,12,3,2
23577,68,1,67,0,2
0,80,27,88,0,3
26670,98,23,13,0,1
87403,68,1,63,0,2
51455,67,16,85,0,1
30242,72,30,23,0,3
64311,62,21,79,0,2
0,70,21,70,0,1
37722,116,8,23,0,8
42336,69,12,56,0,1
25998,71,16,38,0,2
24887,68,33,6,0,2
0,82,15,82,0,1
90918,64,22,19,0,2
78834,72,14,20,2,8
0,62,27,14,0,3
27872,61,19,78,0,3
24012,112,30,91,1,3
16367,94,2,99,0,9
55479,68,5,7,1,1
40778,86,1,59,0,1
0,137,22,68,3,6
0,102,28,11,0,1
0,96,29,22,4,2
95438,83,25,76,0,1
12430,73,22,13,0,4
95697,107,29,29,0,9
0,74,26,84,0,2
28108,114,6,27,0,3
25370,102,10,77,0,2
0,105,31,85,0,5
28672,71,14,34,0,2
22705,239,19,59,0,7
67798,69,1,78,0,9
61367,70,7,85,0,2
59207,116,23,21,0,2
67423,65,24,0,0,9
35095,73,25,56,0,2
26380,96,29,70,0,4
88731,66,10,72,0,1
61409,68,30,80,0,2
0,167,30,40,0,5
0,79,21,53,1,7
74931,89,13,16,0,1
74770,86,23,10,0,1
0,95,14,81,5,1
44299,107,0,73,0,2
0,71,22,10,1,1
63326,72,2,34,0,1
0,73,12,42,0,7
21720,128,5,7,0,1
55571,135,4,46,0,1
34759,61,30,84,0,1
0,68,18,81,0,3
38638,74,5,84,0,2
80927,62,25,8,0,1
0,65,33,1,0,3
81914,70,6,33,0,6
0,92,9,24,0,3
0,72,28,64,0,1
0,74,5,75,4,1
0,69,14,10,1,1
25407,98,2,88,0,1
86073,70,2,96,0,3
23818,104,6,1,1,1
21326,99,22,9,0,3
18486,86,24,95,0,1
10458,102,11,29,0,4
82528,131,10,65,0,1
38223,112,27,18,2,1
63438,72,32,67,0,1
13432,92,5,82,0,8
26848,114,10,50,0,1
14072,71,13,3,0,2
28909,66,15,66,0,8
35159,68,0,73,0,1
64255,70,7,36,0,8
0,84,8,30,0,7
88842,90,32,42,0,1
39377,64,7,53,0,1
12430,73,22,13,0,4
21986,63,1,9,0,1
27435,76,9,6,0,1
25251,66,13,43,0,2
29881,85,27,95,0,6
11885,101,18,39,0,2
40420,104,2,10,0,7
74837,66,9,18,0,7
67591,77,2,78,0,1
47590,119,14,25,0,1
75474,62,12,7,0,1
57177,92,14,51,0,2
52344,66,4,7,0,1
20072,70,26,34,0,2
33604,105,5,80,0,2
0,61,2,76,0,2
37741,74,3,59,0,1
48471,83,5,20,1,2
58089,118,31,83,0,1
27681,83,13,62,0,9
28992,74,3,90,4,2
55986,119,3,60,0,9
94042,132,13,67,0,9
0,101,11,34,0,3
0,67,19,70,0,1
70164,88,34,3,0,2
22886,65,9,81,0,3
19948,89,17,84,0,1
39293,74,17,48,0,6
28432,118,1,59,0,2
0,70,1,30,0,2
0,107,2,93,0,4
47412,81,10,39,0,7
0,65,12,46,0,2
68351,107,16,90,0,2
58733,74,26,42,0,9
58187,95,18,39,0,2
63189,88,16,95,0,1
0,254,23,55,0,1
44006,130,18,26,0,4
60932,101,7,35,0,3
56704,71,33,50,0,2
0,74,12,72,1,2
24254,68,11,84,0,5
0,128,15,37,0,2
57125,68,13,99,0,3
0,119,9,8,0,3
0,64,17,84,0,9
72075,73,32,1,2,1
34317,78,6,32,2,1
96745,179,14,25,5,3
95427,65,2,85,0,5
0,146,5,84,0,3
30606,71,11,7,0,1
37876,69,13,15,0,1
0,110,17,59,0,1
57474,97,21,44,0,3
22828,106,11,54,0,2
65096,67,3,81,3,8
0,88,1,66,0,1
51066,74,23,0,0,8
96866,113,26,88,1,2
20934,61,14,35,1,1
32510,119,29,38,0,1
58577,110,6,62,0,1
73268,137,30,35,0,3
0,80,8,44,0,3
19683,117,17,41,1,9
38713,66,31,69,4,6
62370,94,4,10,2,2
28476,62,3,76,0,1
74915,122,13,17,0,2
57709,125,10,26,0,1
94676,69,27,14,0,3
43543,76,11,62,0,8
68297,212,6,42,3,2
74241,61,21,57,0,1
61385,86,25,35,0,1
0,62,0,23,0,8
0,118,14,64,0,4
52548,101,10,1,0,5
0,95,22,17,0,1
26605,100,33,13,0,1
0,67,25,32,0,1
0,70,23,32,0,7
82667,64,5,65,1,2
31789,130,11,65,0,2
0,71,10,85,0,3
25151,69,22,19,0,1
0,87,25,6,2,1
24053,87,33,53,1,7
0,117,5,3,0,2
55407,101,30,68,1,1
62461,73,15,7,0,1
29406,68,33,79,0,6
89420,67,3,83,0,2
0,121,7,69,0,1
52464,95,9,15,0,3
43731,64,35,12,2,1
13449,68,28,13,0,1
0,115,3,22,0,2
0,187,14,32,0,2
49821,61,26,48,4,3
34837,63,32,27,0,2
44222,104,19,3,0,1
58881,97,8,51,0,2
46210,100,2,44,0,1
49480,70,17,57,1,4
0,65,16,3,0,2
79284,117,9,59,1,1
12928,64,12,74,0,1
20510,74,32,63,0,1
0,115,16,89,0,1
67541,104,10,45,0,6
97924,74,4,26,0,2
40432,77,21,66,0,2
16869,222,28,57,0,3
91171,110,3,64,0,8
0,71,12,55,0,3
34528,69,22,0,2,7
20303,71,24,84,0,3
73643,89,2,2,0,1
10621,67,28,22,0,5
76407,91,22,85,0,9
0,71,20,4,0,1
26607,122,3,73,0,1
61783,94,17,20,0,6
20283,77,7,17,0,3
43578,98,5,46,0,1
93606,67,23,44,0,3
17920,72,14,53,0,2
51800,92,29,12,0,1
27694,108,3,3,0,7
11904,61,34,11,2,3
53444,72,10,67,1,1
22828,106,11,54,0,2
50719,131,33,79,0,2
46900,66,13,59,0,1
0,252,31,10,0,3
60880,119,25,89,0,2
40870,105,3,56,0,2
14321,65,20,72,0,1
20072,82,35,51,0,9
77365,79,4,35,0,2
98475,115,8,22,0,1
14973,115,2,75,0,2
83385,131,26,77,2,2
0,90,19,91,0,1
0,86,9,83,1,2
0,73,8,19,0,1
98110,65,3,77,0,8
28909,66,15,66,0,8
0,96,29,5,0,2
0,62,6,2,0,1
42937,71,14,9,0,1
30887,119,15,18,0,1
35442,239,10,20,0,2
95139,103,25,27,0,6
89834,116,24,11,0,1
0,66,18,21,0,2
18814,122,20,94,0,3
82733,62,5,12,0,9
28513,100,4,22,1,2
0,68,28,23,1,9
67233,63,10,26,0,3
58718,226,11,0,0,1
21724,198,4,51,0,2
65103,115,29,41,4,3
55071,61,10,14,0,5
85817,72,0,31,0,1
92254,70,7,94,0,7
88340,102,16,1,0,2
63860,62,26,81,0,1
26411,126,25,9,1,1
26189,69,6,42,0,2
66114,92,12,6,4,1
49561,193,4,35,0,1
16139,62,19,69,0,2
63775,100,29,3,0,3
25134,67,3,0,0,6
87777,68,16,1,0,7
0,103,1,51,0,3
62922,194,26,80,0,7
83761,112,16,70,0,8
50801,72,25,21,3,2
48675,71,26,62,1,1
55916,63,23,41,0,2
0,180,11,65,0,2
30064,65,20,23,0,1
0,127,29,25,0,4
0,67,4,99,0,1
12081,82,18,18,0,2
0,95,11,23,0,5
62326,122,8,53,0,8
25251,66,13,43,0,2
21289,71,15,98,0,3
54054,99,7,55,0,1
84814,90,25,60,0,1
46097,61,9,73,4,3
58705,69,19,95,0,1
37455,114,13,57,0,2
62010,112,2,51,0,1
61568,93,3,36,0,3
90443,66,11,15,0,1
24743,84,8,23,0,2
22283,65,16,93,0,1
74627,65,21,61,0,6
47306,74,8,18,0,3
0,112,23,20,0,2
59292,64,14,92,0,4
23970,77,13,19,0,1
48428,72,8,5,1,2
44342,74,24,60,0,2
0,103,30,13,2,1
0,74,6,92,0,2
67117,85,10,38,0,2
13037,124,28,49,0,1
71960,67,12,40,0,9
73137,74,14,45,1,1
0,96,10,77,0,1
23797,81,10,57,0,3
70286,67,16,66,0,3
12904,132,17,31,0,1
42045,103,7,12,0,3
24948,65,3,51,0,4
25452,107,20,60,0,3
95850,109,3,16,0,3
73556,104,31,4,0,9
0,64,25,96,1,2
0,69,17,76,0,7
43879,69,19,60,0,5
23941,61,12,1,0,1
14390,65,16,4,0,2
30039,70,21,52,0,9
26806,63,32,19,0,2
24450,90,4,65,0,4
0,64,26,17,0,1
89219,73,12,9,4,2
0,73,2,38,3,2
0,109,4,33,0,8
29504,117,24,90,0,2
0,113,35,29,0,1
61706,110,6,71,0,7
88122,148,15,10,0,1
26129,70,4,38,0,3
22350,66,9,3,0,5
0,83,0,12,0,7
26201,112,4,48,0,8
0,84,33,20,0,2
0,107,28,14,0,7
39020,87,0,4,0,5
47606,81,24,50,0,4
27231,88,0,7,0,2
39946,218,23,99,0,1
84300,111,13,0,0,1
41479,94,14,38,1,1
56005,68,31,30,1,3
0,108,19,97,0,9
99617,109,1,62,0,2
28909,66,15,66,0,8
25617,63,22,3,0,3
86788,70,32,68,0,1
28523,77,15,12,0,1
38492,72,27,34,0,3
97657,71,2,19,0,8
49008,61,11,74,1,1
72264,64,2,66,0,9
20396,76,15,60,1,4
60234,152,14,98,0,1
75556,84,24,78,0,1
98710,123,21,42,0,2
69461,64,7,61,0,6
0,68,35,98,2,9
0,87,24,53,0,2
73895,129,2,31,0,7
20228,101,3,43,1,2
81785,67,12,44,0,2
24910,63,7,63,1,1
32946,66,13,7,0,6
83868,189,30,91,0,7
0,107,3,65,0,3
0,124,1,43,0,1
17099,69,13,28,0,9
0,206,7,82,0,1
33046,79,14,26,0,1
10621,67,28,22,0,5
21498,63,23,72,0,9
0,66,7,59,0,2
36889,74,24,82,1,3
69588,114,19,45,0,6
26585,69,26,23,0,4
0,101,34,53,0,1
99845,110,23,25,1,8
66429,136,35,93,0,1
0,101,1,83,4,1
43721,61,5,84,0,1
51209,109,35,3,0,6
84498,65,18,83,0,1
0,65,30,5,1,2
59034,85,0,85,0,3
0,135,26,38,0,3
96399,70,1,28,0,2
58089,118,31,83,0,1
0,103,29,58,0,3
60964,113,21,16,0,4
42871,67,2,13,0,6
38795,65,23,64,0,3
0,112,25,69,0,2
57134,91,6,6,1,8
40711,121,12,38,0,2
26334,63,3,73,2,2
31414,116,0,68,4,1
74423,62,31,10,0,5
0,66,16,77,0,2
0,128,23,27,0,6
30646,81,26,26,0,1
0,118,28,33,0,3
28264,63,22,9,0,1
0,117,5,27,0,6
0,79,10,22,0,8
70187,117,4,61,0,2
31006,67,20,16,0,4
0,119,12,57,0,4
0,85,33,69,0,1
20371,71,19,14,1,1
39141,68,22,7,0,1
0,69,20,44,0,1
76837,78,2,12,0,2
0,61,23,46,0,7
0,197,6,22,0,1
25147,101,7,54,0,1
0,106,5,32,0,4
34665,64,29,58,0,2
25404,112,16,4,0,1
37025,101,15,36,0,2
0,100,27,32,1,1
23939,160,33,78,1,1
76673,80,2,59,1,4
55274,71,14,35,0,1
30324,86,15,67,0,8
31702,63,13,3,1,7
0,95,15,8,0,5
70908,132,0,71,1,2
81082,73,5,85,0,4
17705,108,7,19,1,2
77738,118,18,47,0,2
0,72,18,41,0,1
70311,66,18,15,0,2
66022,239,17,80,0,1
74140,101,31,23,2,2
73604,88,12,75,0,2
21855,74,21,49,1,6
23305,68,25,26,0,1
0,98,23,46,0,1
0,71,11,71,0,6
65024,67,17,15,0,2
22590,67,7,61,0,1
0,91,3,57,0,1
38401,92,17,62,0,2
25539,112,15,63,0,3
60880,119,25,89,0,2
87313,67,4,5,0,1
23916,68,33,86,0,2
34854,95,35,50,0,2
48203,66,20,47,0,6
25322,126,23,52,0,3
16656,63,11,53,1,9
44723,124,26,3,0,1
35979,116,34,28,2,1
36413,61,21,76,0,3
0,196,31,78,0,2
0,112,19,86,1,8
51883,66,8,99,0,9
0,151,33,94,1,2
18608,71,13,24,0,1
0,127,0,71,0,2
55964,69,20,0,0,1
85510,74,19,68,0,4
30706,84,6,34,0,1
29587,69,8,68,0,1
20309,181,5,12,0,2
0,71,22,0,0,2
12470,103,30,52,1,2
0,107,31,41,0,1
86498,74,13,13,1,5
62902,69,14,94,0,2
57293,102,19,87,0,7
0,129,33,14,0,3
51255,122,12,0,0,2
0,125,23,4,0,2
69241,61,14,84,0,1
25632,63,27,52,0,7
87428,72,27,42,0,1
98796,104,22,32,0,3
78617,101,3,95,0,3
0,65,21,61,0,7
93893,67,16,70,0,8
23629,88,15,81,0,1
0,91,24,28,0,8
30574,114,19,10,1,1
69555,92,16,59,0,1
19634,98,29,89,0,6
15776,69,20,59,0,1
46819,62,15,0,0,5
47950,65,27,14,0,2
0,63,16,35,1,2
12626,69,31,15,4,3
20993,133,35,90,0,1
24392,93,2,63,0,2
86305,62,1,99,0,5
0,110,18,95,3,7
56701,65,34,36,0,1
57074,105,28,19,0,3
0,72,17,87,0,8
53614,65,25,70,1,5
0,135,18,56,0,2
0,128,35,71,0,2
76441,62,22,61,0,1
86134,98,17,78,0,2
45262,117,25,32,0,7
0,222,26,50,0,8
27725,63,1,93,4,4
27985,117,8,90,0,1
29673,92,21,49,2,1
24790,113,4,39,0,1
57846,73,7,42,1,3
0,111,22,95,0,3
0,61,16,57,0,1
10738,109,5,36,4,3
45587,81,8,49,5,1
82940,63,12,56,0,3
42633,101,4,29,0,1
18577,86,21,76,0,6
60880,119,25,89,0,2
